county,ass,asshole,bastard,bitch,bitched,bitchy,bloody,bullshit,cock,crap,crappy,cunt,damn,damnit,damned,darn,dick,dickhead,douche,douchebag,dumbass,dyke,fag,faggot,fatass,freaking,friggin,fuck,fucked,fucker,fuckery,fucking,goddamn,gosh,hell,hoe,homo,jackass,motherfucker,motherfucking,nigger,piss,pissed,pissy,pussy,shit,shittiest,shitty,slut,slutty,twat,whore
"georgia,dawson",612504,52370,13662,610227,0,9108,15939,68309,18216,122956,6831,54647,667151,47816,13662,9108,127510,4554,31878,4554,34154,2277,27324,52370,6831,145726,2277,979095,134341,40985,2277,523702,2277,86525,612504,81971,9108,2277,2277,0,13662,77417,93356,2277,77417,1117990,6831,81971,68309,6831,4554,54647
"georgia,decatur",1769345,32804,14352,947205,2050,6151,4100,118913,4100,67657,6151,6151,1285492,22552,22552,14352,196822,0,12301,6151,14352,2050,6151,8201,6151,92260,12301,1353149,151717,14352,10251,436698,6151,34854,703228,231676,2050,0,14352,6151,4100,43055,114813,6151,268580,2249098,8201,32804,18452,6151,6151,32804
"georgia,de kalb",2417818,45969,9025,1733692,3328,4117,17090,143492,11506,28653,3666,10096,1368025,6599,9871,7389,299957,2989,3779,1072,20362,6035,10266,18049,3102,53358,1523,2388544,320375,13199,12691,745831,16132,24254,844369,561728,10153,3215,9081,5415,6374,53415,115177,3553,390091,4047670,1128,29612,16583,2933,1861,15003
"georgia,dodge",1231247,34737,15439,806679,7719,7719,0,96493,7719,54036,0,11579,729485,3860,19299,11579,154388,0,23158,0,23158,3860,27018,11579,0,96493,11579,1030542,111932,15439,23158,196845,15439,123511,609834,216144,7719,3860,0,0,3860,38597,154388,0,142809,1760027,0,50176,57896,3860,0,73334
"georgia,dooly",2224105,9907,14860,1401830,4953,0,19814,59442,24767,44581,9907,0,1312667,14860,4953,19814,257580,4953,9907,4953,9907,0,14860,49535,0,104023,4953,2045780,217952,4953,4953,614229,19814,49535,1005553,406184,0,0,14860,4953,9907,84209,104023,0,247673,3071147,0,39628,29721,0,0,24767
"georgia,dougherty",3045288,36400,4550,1525601,3640,5915,7962,163116,4777,26162,2275,5232,1785404,8645,9100,7052,220901,455,5005,2047,11147,4777,6597,10692,3185,46865,2047,2285899,309170,12285,12285,621069,11147,17745,1149547,422919,7735,2730,14332,9782,4550,55964,138319,3640,334194,4038771,227,23432,6142,2502,1137,15015
"georgia,douglas",2100055,55077,7140,1528379,2550,4080,16319,144321,9434,65531,6375,9434,1175990,7905,9179,8924,249120,7395,8160,2295,23459,6120,12239,15299,1530,84400,2550,2114589,271049,14024,8924,751185,18104,48957,796063,429394,8414,3315,11219,5355,9434,56097,121883,3825,261104,3435156,510,48702,22184,5865,5610,22184
"georgia,early",2322294,18549,3710,1157437,7419,3710,22258,140970,25968,25968,0,7419,1784383,3710,0,14839,181777,0,0,0,7419,0,3710,0,0,103873,0,1973579,293069,11129,7419,586138,11129,44517,949692,452588,0,3710,18549,3710,3710,92743,174358,7419,285650,3412957,3710,25968,7419,0,0,7419
"georgia,echols",503750,0,0,503750,0,0,0,55972,0,223889,0,0,447778,0,0,0,0,0,55972,0,0,0,0,0,0,167917,0,391806,0,0,0,223889,0,111944,783611,55972,0,0,0,0,0,167917,167917,0,111944,783611,0,0,0,0,0,0
"georgia,effingham",1098820,55122,9036,732848,2711,14458,6325,131931,6325,102111,11747,14458,809657,13555,11747,17169,138256,2711,20784,7229,17169,1807,27109,18976,904,235849,1807,1114181,174401,9036,7229,462661,5422,118376,631641,147292,3615,17169,3615,1807,5422,96689,206029,3615,76809,1861487,3615,52411,38856,3615,4518,54218
"georgia,elbert",1633320,44661,3190,963403,3190,3190,9570,124413,0,105273,3190,9570,1170758,9570,22331,19140,178644,0,6380,3190,15950,0,6380,12760,0,159504,0,1591849,220115,19140,15950,481702,25521,73372,1276031,287107,3190,0,3190,12760,0,86132,191405,0,334958,2472310,3190,47851,9570,6380,0,22331
"georgia,emanuel",2402371,42612,9469,1439339,1894,2841,16098,168554,4735,54922,5682,2841,1575698,9469,8522,15151,178970,0,5682,3788,18939,947,4735,11363,1894,122154,1894,1932692,302072,19886,11363,447900,5682,19886,1137268,400553,8522,1894,4735,2841,2841,65338,170448,9469,337108,3328472,1894,28408,25567,947,1894,28408
"georgia,evans",2784481,41252,0,1619124,0,25782,5156,185632,15469,61877,0,0,1794443,10313,5156,5156,278448,5156,0,5156,10313,5156,0,0,0,113442,15469,2330714,283605,15469,10313,706433,15469,56721,871439,572366,5156,0,10313,25782,0,92816,175319,0,355795,3939525,0,15469,10313,5156,0,15469
"georgia,fannin",478642,25873,12936,381620,6468,6468,0,45277,19404,135831,12936,6468,491578,0,12936,19404,51745,0,12936,6468,32341,0,6468,6468,0,200512,0,601537,51745,6468,0,543324,0,135831,413961,77618,0,25873,0,0,6468,58213,71150,0,38809,692091,0,32341,19404,12936,0,51745
"georgia,fayette",1233925,53788,16509,781788,2130,5326,8521,91067,7456,91599,9586,11716,971376,11716,13314,26095,172547,1065,17042,2130,18639,5858,33018,18107,2663,138996,1598,1340968,159233,6923,11184,529358,7456,82546,632140,205565,13846,2663,8521,2130,12249,55385,117162,2663,123020,1974706,2663,37811,20770,3728,1598,20237
"georgia,floyd",1191333,52623,7913,1100332,2770,6331,7913,116720,9496,108411,14639,14244,990338,13057,12265,15431,195852,396,15431,3165,43127,3561,13452,15035,3561,104850,1978,1550989,212470,28488,2770,517919,21366,85858,742259,235814,7518,6331,15826,8309,5539,68845,124633,3957,206139,1911040,2770,47479,42336,4352,2374,61327
"georgia,forsyth",592148,58584,9614,428413,3004,3906,11717,72404,26738,109957,14421,13219,572019,25537,7811,19228,120172,2103,25537,6009,27640,3605,29743,44163,3305,181460,5408,881462,118069,12618,1202,588242,9614,109657,451546,69099,8112,7511,6309,2403,4807,54378,106653,1502,89528,1043093,6910,72704,38755,6009,1202,37554
"georgia,franklin",892989,80992,8307,973981,8307,4153,4153,170291,6230,161984,10384,20767,890912,12460,16614,10384,128757,0,6230,6230,35304,8307,14537,12460,6230,188981,0,1165039,124603,12460,4153,666627,8307,76839,591865,174444,2077,6230,8307,6230,2077,101759,153677,4153,89299,1754827,4153,53995,89299,10384,4153,64378
"georgia,fulton",1615628,40904,8062,1158103,2160,2845,16824,105935,8199,39505,6267,7652,947116,8062,7606,9568,206074,2434,7286,2190,14177,3818,10207,14953,2114,63677,2936,1571012,205283,10587,8093,547518,13873,32842,629372,391977,6146,3027,8610,5294,4275,38516,90966,2738,242263,2589562,1445,33253,15638,3255,1856,14025
"georgia,gilmer",516741,50526,11483,431766,4593,2297,16076,91865,6890,126315,11483,22966,447842,4593,29856,20670,45933,0,13780,6890,20670,0,29856,27560,0,137798,4593,532818,59712,18373,0,422580,0,202103,477699,64306,6890,0,2297,2297,6890,59712,114831,2297,39043,654539,6890,52822,48229,4593,6890,45933
"georgia,glascock",672495,0,0,470746,0,0,0,134499,0,201748,0,0,739744,0,0,0,0,0,0,67249,0,0,0,0,0,470746,0,470746,67249,0,67249,403497,0,201748,672495,201748,0,0,0,0,0,336247,134499,0,134499,1210491,0,0,67249,0,0,134499
"georgia,glynn",1935243,48618,7597,1151650,1139,4938,11775,158770,9496,52417,6077,14054,1351822,15573,13294,24309,197513,3039,14434,3039,24309,1519,13674,19751,3039,97617,3039,1812937,226380,13294,7217,682178,11015,56215,739153,322477,8356,5697,13294,8356,5318,79005,175862,4558,216504,2775811,3039,77486,21650,2279,4938,26208
"georgia,gordon",868428,74325,13039,756289,5216,7824,7824,109531,19559,159081,16951,11736,861908,16951,9128,18255,118659,0,19559,3912,28687,2608,31295,27383,6520,194288,1304,1163120,157777,15647,0,522882,7824,80845,629806,135610,6520,1304,14343,5216,3912,59982,177337,11736,101708,1523009,0,49550,29991,3912,1304,56070
"georgia,grady",1699070,32918,7596,1104015,0,2532,17725,78497,10129,179782,5064,5064,1124273,2532,12661,15193,86093,2532,12661,2532,22789,5064,10129,10129,0,151929,0,1005262,106350,0,12661,205104,5064,179782,544411,311454,17725,0,7596,2532,0,96222,131672,0,288665,1412937,0,37982,25321,0,2532,22789
"georgia,greene",1739724,10839,2710,983676,10839,0,5420,78586,5420,100264,5420,2710,1035163,10839,10839,8130,94845,0,8130,0,16259,0,2710,5420,5420,173430,2710,1447060,214078,8130,18969,411897,16259,16259,940318,165301,2710,5420,5420,0,0,40648,151752,5420,205949,2701721,0,32518,16259,0,0,16259
"georgia,gwinnett",1456929,53924,7714,1060216,3781,4201,7600,115981,15887,73400,7332,10273,1035470,13137,8898,10884,217336,5919,11495,3322,30131,5423,24174,29253,5117,107465,2062,1726470,220010,14703,6378,764210,18140,53083,596863,249148,9433,3170,10006,5461,8363,57131,126484,2750,182928,2576912,2444,42085,24709,4583,2330,24976
"georgia,habersham",496413,41891,12567,485940,0,2095,2095,111012,8378,144525,23040,20946,596952,2095,4189,14662,77499,0,4189,4189,10473,4189,10473,8378,6284,157093,6284,749856,85877,10473,0,448238,6284,125674,431481,52364,2095,6284,0,0,2095,64932,98445,0,46081,986542,4189,41891,25135,0,0,37702
"georgia,hall",847925,45356,5301,682404,1767,7658,8247,90712,10603,134301,14137,14726,813466,10897,9719,14137,132534,1178,16493,3240,31219,2062,32103,29158,6185,171116,2651,1241110,128411,12370,5007,652658,7068,92185,549575,184075,7068,6185,9130,2945,6185,61849,126938,2356,91007,1399856,1178,44473,25623,9719,1178,35048
"georgia,hancock",2382287,32339,0,1390566,0,21559,10780,129355,10780,43118,10780,43118,1487582,0,0,21559,183253,0,10780,0,0,0,10780,0,0,118575,0,2220593,398844,53898,32339,657554,21559,43118,1228872,280269,10780,10780,10780,0,0,86237,258710,0,140135,3815971,0,53898,53898,0,10780,21559
"georgia,haralson",537744,81831,0,596195,5845,5845,0,52605,0,140281,5845,23380,566970,5845,11690,11690,64296,0,29225,5845,35070,0,5845,17535,0,81831,0,859222,58450,11690,5845,754011,0,169506,496829,122746,0,5845,17535,5845,0,64296,198732,11690,17535,1081334,0,40915,70141,0,5845,64296
"georgia,harris",1487529,55335,16275,1100185,6510,6510,24955,164919,10850,78120,7595,8680,1040510,13020,18445,8680,159494,0,14105,4340,24955,4340,21700,30380,1085,94395,3255,2241600,294034,16275,18445,588067,8680,97650,1057870,361303,6510,5425,13020,9765,4340,83545,141049,4340,208319,2474874,4340,42315,20615,4340,3255,32550
"georgia,hart",1121331,64515,9216,854055,3072,3072,6144,116741,27649,150535,3072,18433,986157,3072,21505,24577,125958,0,18433,3072,30721,0,18433,21505,0,144391,0,1278010,184328,21505,0,500759,3072,92164,752674,227338,6144,6144,12289,0,0,104453,168968,3072,153607,1987675,0,30721,43010,0,6144,64515
"georgia,heard",975715,46685,0,625578,4668,0,9337,112044,9337,93370,14005,28011,1139112,37348,9337,0,144723,0,23342,0,18674,4668,23342,18674,14005,154060,0,915024,130718,9337,0,280109,0,70027,938367,200745,0,0,0,0,9337,70027,196077,4668,51353,1381873,4668,32679,70027,0,14005,56022
"georgia,henry",2117923,56664,8801,1326430,3014,5546,15191,152753,5666,61969,6510,7957,1295083,15914,8198,10127,234735,4220,6993,1929,24354,6510,15311,14709,1929,95847,4099,1874989,263068,13624,12177,723858,9886,48587,818741,386644,8078,5787,8319,4823,5787,59076,139491,3858,289591,3275565,1929,38701,24956,2652,1808,22786
"georgia,houston",1970940,50823,8273,1345366,2533,6754,6923,133051,9455,106204,6923,8442,1351444,16547,9287,13339,227942,2533,7936,844,29210,6416,19248,24820,3377,102827,1688,1946626,259010,18235,8273,705270,10975,67876,882221,332964,10300,3883,8780,5741,6585,71760,185900,5403,252931,2951598,1857,41030,26678,4221,3377,25665
"georgia,irwin",1849185,53102,9371,1474350,15618,0,12494,184294,9371,96832,3124,21865,1421249,0,9371,12494,278003,0,12494,3124,12494,6247,3124,18742,3124,103080,9371,2017861,331104,74967,9371,659085,0,87461,746546,306115,24989,3124,28113,6247,15618,59349,156181,3124,337351,3289176,0,40607,34360,3124,6247,15618
"georgia,jackson",1191346,72961,13847,1079508,6923,8521,5858,159769,12782,127283,14379,20770,1034772,29291,12249,12782,206102,3195,26096,4793,47398,2663,30889,26628,11184,143792,2130,1621125,186397,34617,2663,650793,10119,72961,791923,209298,9586,6391,6923,4793,5326,86808,240186,9054,119294,1923622,6923,59115,51659,4793,4261,44203
"georgia,jasper",1695368,57847,4450,1664219,0,4450,0,191341,4450,44498,13349,4450,1339385,4450,0,4450,164642,0,13349,0,4450,0,8900,35598,13349,35598,13349,1908957,378232,31148,17799,676367,0,66747,1041249,387131,4450,0,8900,4450,8900,80096,200240,4450,253638,3226094,0,13349,57847,0,13349,17799
"georgia,jeff davis",1443301,40259,4026,903824,6039,10065,10065,142921,8052,134869,6039,4026,899798,0,22143,16104,144934,0,2013,0,16104,4026,2013,12078,2013,163051,0,1046745,157012,4026,6039,422724,0,66428,774994,350257,0,6039,10065,18117,2013,80519,122791,0,219414,2236411,0,14091,24156,4026,2013,42272
"georgia,jefferson",3460611,21435,2382,1676717,0,0,4763,233407,4763,14290,2382,0,1631465,2382,7145,26199,166719,0,9527,0,7145,0,0,11909,2382,54779,2382,3167662,488249,14290,16672,585898,7145,23817,1009841,647823,4763,0,2382,9527,0,76214,183391,7145,331056,4363276,2382,11909,26199,4763,0,7145
"georgia,jenkins",3250154,58738,9790,1855133,4895,0,0,181108,14684,73422,4895,14684,1556550,9790,9790,0,186003,4895,0,0,29369,0,4895,0,0,58738,9790,2080294,220266,0,34264,420954,4895,44053,1130701,621641,0,0,29369,0,0,58738,210477,0,264320,3744530,0,58738,24474,0,0,34264
"georgia,johnson",1609611,39259,0,942211,0,0,0,137406,0,117776,0,0,1001099,0,39259,39259,58888,0,19629,19629,0,0,0,0,0,78518,0,1275911,176665,19629,0,294441,0,0,1079617,274812,0,0,0,0,0,39259,98147,0,176665,2002198,0,19629,19629,0,0,19629
"georgia,jones",1400729,55507,6530,881578,3265,3265,0,81628,0,163255,6530,3265,973001,6530,3265,19591,101218,0,6530,0,26121,0,9795,16326,3265,176316,0,1110135,182846,6530,0,375487,3265,65302,829336,218762,6530,3265,16326,9795,0,94688,173050,9795,143665,1795807,0,32651,9795,3265,3265,13060
"georgia,lamar",1960754,36947,5096,1149188,1274,5096,11466,99375,6370,77717,7644,6370,1150462,12740,8918,6370,136323,1274,14014,1274,15289,3822,11466,10192,1274,114664,10192,1744167,272646,7644,14014,601349,3822,67524,910942,286660,2548,3822,5096,2548,16563,61154,131227,1274,182188,2931576,1274,38221,15289,2548,5096,21659
"georgia,lanier",1830091,30100,12040,728424,0,0,6020,150501,6020,60200,6020,24080,1071566,12040,6020,6020,120401,6020,12040,0,60200,0,24080,0,6020,192641,6020,1511029,180601,60200,6020,445483,6020,54180,614044,156521,12040,0,6020,0,12040,60200,240801,6020,192641,2010692,0,12040,66220,0,18060,30100
"georgia,laurens",1492812,38494,11548,1195635,3849,3080,14628,150898,9239,99315,7699,3080,1050896,13088,13858,15398,151668,0,6929,2310,23097,2310,8469,6929,6159,125492,8469,1871597,234046,10778,11548,475791,8469,61591,818390,372626,3080,770,12318,6929,5389,61591,149358,1540,181693,2382032,2310,30796,28486,5389,3849,38494
"georgia,lee",1685068,32199,10733,955229,0,3578,0,118062,7155,78708,10733,0,940919,7155,21466,7155,118062,0,17888,10733,32199,0,3578,7155,0,96596,3578,962385,114484,10733,14311,457938,0,42932,955229,271901,3578,3578,7155,7155,0,71553,160994,3578,110907,2085763,3578,60820,14311,3578,3578,14311
"georgia,liberty",2065117,74676,14256,1585836,3394,4752,11541,204339,12220,54988,4073,10862,1389643,13577,16972,8146,308885,2715,20366,10183,31907,2715,22403,33265,0,86895,2037,2638761,334003,21724,16293,1064465,12898,28512,792918,380166,13577,3394,23760,13577,10862,93684,154782,5431,416146,3872264,3394,57025,16293,6110,2715,32586
"georgia,lincoln",1403457,79548,0,789800,0,5682,5682,85230,5682,147732,22728,17046,852302,17046,17046,5682,215916,0,5682,0,45456,0,5682,22728,0,142050,0,1522779,198870,22728,5682,659113,11364,45456,761390,142050,11364,0,22728,0,0,56820,176142,5682,312511,2181893,0,51138,56820,5682,5682,34092
"georgia,long",1945690,55745,10789,1242580,0,7193,5395,127675,8991,91710,3596,7193,1104116,7193,8991,5395,294910,0,19781,1798,14386,3596,16184,48552,3596,89912,7193,1988847,228376,12588,10789,561049,3596,37763,724689,366840,7193,5395,17982,16184,10789,52149,149253,0,375831,2979675,1798,30570,17982,7193,1798,35965
"georgia,lowndes",1615452,48689,8115,869676,3563,5740,5740,116379,7917,86888,9698,10094,1115101,12271,12073,18803,171996,1188,10292,1385,20188,1385,12073,15834,1979,131025,4948,1454540,199705,12469,9896,531820,13657,70065,725390,236123,4552,2771,8907,5938,3563,61356,133203,5344,200101,2608038,1781,43147,17021,2375,3167,20386
"georgia,lumpkin",394037,40891,3717,302963,1859,5576,11152,46467,18587,130107,14869,9293,403331,7435,9293,3717,53901,0,27880,3717,14869,3717,20445,16728,1859,148693,24163,408907,46467,5576,0,236051,11152,78064,330843,70629,3717,3717,9293,3717,1859,33456,89216,5576,20445,565035,5576,48325,50184,3717,3717,37173
"georgia,mcduffie",2154167,61598,0,1318195,3520,14080,5280,142555,3520,51038,1760,10560,1298836,5280,15839,10560,167194,0,8800,1760,17599,1760,10560,10560,7040,45758,3520,2076730,269271,8800,3520,593100,3520,80957,804293,381907,5280,5280,8800,5280,0,89757,212953,12320,322069,2819425,0,35199,10560,7040,1760,10560
"georgia,mcintosh",2165653,48340,4834,1890112,0,14502,9668,125685,19336,24170,0,4834,1604904,14502,24170,19336,261039,4834,4834,4834,14502,14502,4834,4834,0,106349,0,2204326,280375,29004,29004,599422,9668,38672,845958,280375,4834,14502,24170,9668,0,87013,120851,0,265873,3688378,0,29004,4834,0,0,9668
"georgia,macon",1715553,58580,25106,1196703,0,0,0,83686,8369,41843,8369,8369,1280388,33474,41843,8369,142265,8369,16737,0,8369,0,0,8369,8369,83686,0,1765764,259425,8369,16737,527219,0,50211,769907,426796,25106,8369,0,0,0,41843,175740,0,159002,3121470,0,8369,33474,8369,0,16737
"georgia,madison",1460096,65739,10380,1321699,10380,6920,6920,114178,10380,58819,0,6920,1214440,6920,10380,24220,152238,0,31139,0,69199,3460,6920,27680,0,134938,0,1999848,148778,17300,6920,813087,13840,86499,685069,287175,0,6920,13840,3460,0,96878,121098,3460,217976,2605338,3460,62279,44979,0,6920,27680
"georgia,marion",1044908,0,45431,613316,0,0,22715,136292,0,295300,0,0,931331,0,22715,0,45431,0,0,0,0,0,0,22715,0,113577,0,658747,181723,0,22715,136292,0,68146,613316,181723,0,0,0,0,295300,136292,45431,22715,159008,1408355,0,0,22715,0,0,22715
"georgia,meriwether",2044306,171007,3887,1119316,0,0,7773,307035,7773,54411,3887,42752,1690634,3887,19433,23319,283716,0,27206,0,42752,7773,23319,19433,0,42752,0,3019821,396424,15546,27206,862806,19433,38865,959969,551885,15546,0,34979,19433,0,69957,190439,3887,326467,3750486,3887,73844,3887,0,3887,34979
"georgia,miller",2597616,54687,45572,1549455,0,18229,9114,164060,0,54687,9114,0,1358052,9114,0,36458,54687,0,0,9114,9114,0,0,9114,0,36458,9114,1494768,255204,18229,18229,774727,9114,9114,1157534,255204,0,0,18229,0,18229,100259,154945,9114,218747,3345000,9114,100259,36458,9114,0,9114
"georgia,mitchell",2432931,12172,3043,1360250,1522,0,3043,144546,6086,18258,1522,1522,1961256,6086,16737,10651,287570,0,4565,0,7608,1522,0,6086,0,42603,1522,2553132,331694,10651,15215,445809,1522,18258,1177666,604048,1522,1522,12172,6086,3043,79120,138459,1522,454938,4435268,0,9129,7608,1522,0,9129
"georgia,monroe",1780424,44029,11007,729231,1376,5504,11007,100441,6880,71547,19263,20639,1352517,6880,11007,9631,99065,1376,5504,1376,11007,1376,11007,20639,0,90810,1376,1199791,147222,8255,4128,436163,13759,49533,1513498,328842,5504,1376,2752,6880,5504,77051,115576,5504,151350,1845092,1376,38525,27518,1376,2752,27518
"georgia,montgomery",1665991,49231,3939,1077183,0,3939,5908,194956,0,84678,11816,7877,1343033,5908,7877,9846,192987,0,7877,0,25600,1969,1969,5908,3939,135879,0,1628575,216618,25600,3939,354466,1969,39385,897981,563207,7877,7877,5908,3939,11816,68924,177233,1969,358405,2906622,0,27570,11816,1969,3939,25600
